,Stock Price,Strike Price,Time to Maturity,Risk-Free Rate,Volatility,Option Type,Option Price
443,296.5742,89.2685,0.0208,0.04,0.25,call,207.3801
444,271.5267,140.8016,0.0208,0.04,0.25,call,130.8424
445,64.8592,134.4835,0.0208,0.04,0.25,call,0.0
446,204.2998,168.7898,0.0208,0.04,0.25,call,35.6507
447,222.6242,171.0346,0.0208,0.04,0.25,call,51.732
448,175.9667,99.8571,0.0208,0.04,0.25,call,76.1928
449,90.6762,276.2648,0.0208,0.04,0.25,call,0.0
450,278.5313,101.4826,0.0208,0.04,0.25,call,177.1332
451,174.4178,289.5594,0.0208,0.04,0.25,call,0.0
452,144.5211,94.0164,0.0208,0.04,0.25,call,50.5831
453,253.2207,199.9209,0.0208,0.04,0.25,call,53.4664
454,88.5136,51.7184,0.0208,0.04,0.25,call,36.8382
455,84.3572,201.8376,0.0208,0.04,0.25,call,0.0
456,72.3836,94.0902,0.0208,0.04,0.25,call,0.0
457,182.5427,227.6895,0.0208,0.04,0.25,call,0.0
458,245.6978,139.7515,0.0208,0.04,0.25,call,106.0627
459,198.1534,93.2709,0.0208,0.04,0.25,call,104.9601
460,167.3525,227.5211,0.0208,0.04,0.25,call,0.0
461,210.2197,192.0878,0.0208,0.04,0.25,call,18.3054
462,287.6032,176.9243,0.0208,0.04,0.25,call,110.8262
463,281.8969,291.767,0.0208,0.04,0.25,call,0.9818
464,112.8269,274.2556,0.0208,0.04,0.25,call,0.0
465,237.6301,95.4645,0.0208,0.04,0.25,call,142.2452
466,157.1554,197.9667,0.0208,0.04,0.25,call,0.0
467,176.8621,276.5993,0.0208,0.04,0.25,call,0.0
468,135.3808,272.1118,0.0208,0.04,0.25,call,0.0
469,292.4442,141.1987,0.0208,0.04,0.25,call,151.3631
470,106.2745,257.7228,0.0208,0.04,0.25,call,0.0
471,174.8447,215.4217,0.0208,0.04,0.25,call,0.0
472,244.0624,131.9208,0.0208,0.04,0.25,call,112.2515
473,290.8484,52.5475,0.0208,0.04,0.25,call,238.3447
474,244.2612,195.7432,0.0208,0.04,0.25,call,48.6811
475,243.1096,155.4277,0.0208,0.04,0.25,call,87.8114
476,63.7984,161.3615,0.0208,0.04,0.25,call,0.0
477,101.021,167.9019,0.0208,0.04,0.25,call,0.0
478,53.2144,261.0145,0.0208,0.04,0.25,call,0.0
479,69.9797,149.1771,0.0208,0.04,0.25,call,0.0
480,270.4553,247.3025,0.0208,0.04,0.25,call,23.3773
481,293.9213,231.1156,0.0208,0.04,0.25,call,62.9982
482,208.5597,242.6974,0.0208,0.04,0.25,call,0.0
483,79.2175,213.3268,0.0208,0.04,0.25,call,0.0
484,246.634,258.7935,0.0208,0.04,0.25,call,0.4056
485,194.4636,199.413,0.0208,0.04,0.25,call,1.0612
486,178.7963,97.6701,0.0208,0.04,0.25,call,81.2076
487,95.018,227.7234,0.0208,0.04,0.25,call,0.0
488,296.1995,93.3077,0.0208,0.04,0.25,call,202.9695
489,267.4766,246.6135,0.0208,0.04,0.25,call,21.1052
490,119.9558,74.5924,0.0208,0.04,0.25,call,45.4255
491,200.6134,73.6294,0.0208,0.04,0.25,call,127.0454
492,189.0361,142.2897,0.0208,0.04,0.25,call,46.865
493,162.6408,164.7835,0.0208,0.04,0.25,call,1.4874
494,216.1293,183.6344,0.0208,0.04,0.25,call,32.6478
495,167.9886,116.9037,0.0208,0.04,0.25,call,51.1823
496,170.345,120.2009,0.0208,0.04,0.25,call,50.2442
497,227.69,131.179,0.0208,0.04,0.25,call,96.6203
498,261.255,120.5268,0.0208,0.04,0.25,call,140.8286
499,106.0986,246.6368,0.0208,0.04,0.25,call,0.0
500,293.4493,234.9416,0.0208,0.04,0.25,call,58.7034
501,105.3689,295.001,0.0208,0.04,0.25,call,0.0
502,221.0986,294.3959,0.0208,0.04,0.25,call,0.0
503,130.8365,113.2109,0.0208,0.04,0.25,call,17.7199
504,84.762,134.5475,0.0208,0.04,0.25,call,0.0
505,286.9882,74.3847,0.0208,0.04,0.25,call,212.6654
506,105.0434,85.7492,0.0208,0.04,0.25,call,19.3657
507,281.2778,91.9257,0.0208,0.04,0.25,call,189.4288
508,275.3411,159.0357,0.0208,0.04,0.25,call,116.4378
509,171.3042,120.1313,0.0208,0.04,0.25,call,51.273
510,122.0158,100.6324,0.0208,0.04,0.25,call,21.4673
511,177.3111,55.0377,0.0208,0.04,0.25,call,122.3192
512,244.8277,116.1507,0.0208,0.04,0.25,call,128.7738
513,122.7757,219.0866,0.0208,0.04,0.25,call,0.0
514,149.6089,219.3578,0.0208,0.04,0.25,call,0.0
515,62.3912,184.208,0.0208,0.04,0.25,call,0.0
516,267.0061,103.7266,0.0208,0.04,0.25,call,163.3659
517,185.6729,153.998,0.0208,0.04,0.25,call,31.8032
518,273.6306,156.0235,0.0208,0.04,0.25,call,117.7371
519,260.6721,290.2675,0.0208,0.04,0.25,call,0.0044
520,51.5292,75.11,0.0208,0.04,0.25,call,0.0
521,216.2223,109.2235,0.0208,0.04,0.25,call,107.0898
522,287.3331,249.929,0.0208,0.04,0.25,call,37.6124
523,295.57,145.7565,0.0208,0.04,0.25,call,149.935
524,140.3058,68.6489,0.0208,0.04,0.25,call,71.7141
525,177.0547,63.6874,0.0208,0.04,0.25,call,113.4204
526,190.4144,93.3824,0.0208,0.04,0.25,call,97.1098
527,127.1465,99.3136,0.0208,0.04,0.25,call,27.9157
528,279.6898,265.2363,0.0208,0.04,0.25,call,14.9666
529,96.4765,149.0853,0.0208,0.04,0.25,call,0.0
530,70.8649,107.7279,0.0208,0.04,0.25,call,0.0
531,175.83,256.5731,0.0208,0.04,0.25,call,0.0
532,202.996,293.6037,0.0208,0.04,0.25,call,0.0
533,67.1523,192.9429,0.0208,0.04,0.25,call,0.0
534,89.1617,63.8259,0.0208,0.04,0.25,call,25.3889
535,134.153,270.1119,0.0208,0.04,0.25,call,0.0
536,166.063,247.6081,0.0208,0.04,0.25,call,0.0
537,50.8704,245.8643,0.0208,0.04,0.25,call,0.0
538,115.7902,169.8156,0.0208,0.04,0.25,call,0.0
539,182.623,167.8818,0.0208,0.04,0.25,call,14.9006
540,132.1954,184.9082,0.0208,0.04,0.25,call,0.0
541,131.8569,172.7714,0.0208,0.04,0.25,call,0.0
542,161.9503,117.3985,0.0208,0.04,0.25,call,44.6496
543,289.62,52.4979,0.0208,0.04,0.25,call,237.1658
544,116.2654,101.7637,0.0208,0.04,0.25,call,14.5865
545,287.7465,159.2519,0.0208,0.04,0.25,call,128.6272
546,92.122,156.8851,0.0208,0.04,0.25,call,0.0
547,223.1893,175.2463,0.0208,0.04,0.25,call,48.089
548,219.1106,93.6973,0.0208,0.04,0.25,call,125.4913
549,148.1868,223.7261,0.0208,0.04,0.25,call,0.0
550,249.9166,222.5281,0.0208,0.04,0.25,call,27.5752
551,130.3925,199.4962,0.0208,0.04,0.25,call,0.0
552,122.9683,179.1342,0.0208,0.04,0.25,call,0.0
553,66.671,190.6255,0.0208,0.04,0.25,call,0.0
554,120.002,57.1242,0.0208,0.04,0.25,call,62.9253
555,236.8544,108.3815,0.0208,0.04,0.25,call,128.5632
556,132.9704,159.2433,0.0208,0.04,0.25,call,0.0
557,59.841,233.8424,0.0208,0.04,0.25,call,0.0
558,198.7851,166.7135,0.0208,0.04,0.25,call,32.2105
559,209.7567,72.0181,0.0208,0.04,0.25,call,137.7986
560,118.6468,214.8261,0.0208,0.04,0.25,call,0.0
561,158.0329,136.9322,0.0208,0.04,0.25,call,21.2148
562,69.4717,270.8604,0.0208,0.04,0.25,call,0.0
563,219.1106,182.4352,0.0208,0.04,0.25,call,36.8273
564,168.8991,212.428,0.0208,0.04,0.25,call,0.0
565,174.3871,297.6562,0.0208,0.04,0.25,call,0.0
566,196.1888,171.7403,0.0208,0.04,0.25,call,24.5917
567,293.8386,265.3499,0.0208,0.04,0.25,call,28.7162
568,138.8652,220.6405,0.0208,0.04,0.25,call,0.0
569,150.038,278.8274,0.0208,0.04,0.25,call,0.0
570,136.4296,65.8623,0.0208,0.04,0.25,call,70.6222
571,91.4233,225.7332,0.0208,0.04,0.25,call,0.0
572,162.4874,228.7816,0.0208,0.04,0.25,call,0.0
573,172.6903,107.8974,0.0208,0.04,0.25,call,64.8828
574,169.5541,190.6154,0.0208,0.04,0.25,call,0.0011
575,137.7311,234.7631,0.0208,0.04,0.25,call,0.0
576,207.5882,152.415,0.0208,0.04,0.25,call,55.3002
577,274.4365,207.2578,0.0208,0.04,0.25,call,67.3514
578,256.2071,52.4628,0.0208,0.04,0.25,call,203.788
579,217.2076,97.8749,0.0208,0.04,0.25,call,119.4142
580,211.4932,270.4962,0.0208,0.04,0.25,call,0.0
581,215.2212,258.5116,0.0208,0.04,0.25,call,0.0
582,65.246,78.8741,0.0208,0.04,0.25,call,0.0
583,257.8218,253.1329,0.0208,0.04,0.25,call,6.6336
584,229.8363,145.0056,0.0208,0.04,0.25,call,84.9515
585,260.4749,87.9061,0.0208,0.04,0.25,call,172.642
586,164.2175,139.6023,0.0208,0.04,0.25,call,24.7315
587,131.5816,203.6361,0.0208,0.04,0.25,call,0.0
588,241.3453,169.3553,0.0208,0.04,0.25,call,72.1311
589,253.793,68.0525,0.0208,0.04,0.25,call,185.7972
590,171.1504,106.47,0.0208,0.04,0.25,call,64.7691
591,161.2572,278.8116,0.0208,0.04,0.25,call,0.0
592,272.5542,283.3122,0.0208,0.04,0.25,call,0.7589
593,209.9501,54.6923,0.0208,0.04,0.25,call,155.3034
594,181.264,128.9135,0.0208,0.04,0.25,call,52.4579
595,159.3861,280.1961,0.0208,0.04,0.25,call,0.0
596,273.8616,275.598,0.0208,0.04,0.25,call,3.2452
597,287.5043,249.9732,0.0208,0.04,0.25,call,37.7394
598,105.1795,135.4834,0.0208,0.04,0.25,call,0.0
599,283.6671,54.0551,0.0208,0.04,0.25,call,229.6571
600,249.9751,70.4896,0.0208,0.04,0.25,call,179.5441
601,218.0504,136.0803,0.0208,0.04,0.25,call,82.0834
602,295.9085,288.5944,0.0208,0.04,0.25,call,9.0183
603,268.4724,279.7742,0.0208,0.04,0.25,call,0.6523
604,199.9203,294.4543,0.0208,0.04,0.25,call,0.0
605,137.5085,67.632,0.0208,0.04,0.25,call,69.9328
606,184.4707,178.8186,0.0208,0.04,0.25,call,6.4766
607,273.8015,297.7021,0.0208,0.04,0.25,call,0.0381
608,119.4182,183.1992,0.0208,0.04,0.25,call,0.0
609,130.6805,199.3156,0.0208,0.04,0.25,call,0.0
610,246.8118,177.6198,0.0208,0.04,0.25,call,69.34
611,55.8167,80.8142,0.0208,0.04,0.25,call,0.0
612,235.0724,263.4421,0.0208,0.04,0.25,call,0.0021
613,159.781,291.16,0.0208,0.04,0.25,call,0.0
614,140.6825,279.3728,0.0208,0.04,0.25,call,0.0
615,161.1142,84.4159,0.0208,0.04,0.25,call,76.7686
616,106.1801,79.9301,0.0208,0.04,0.25,call,26.3166
617,296.2116,294.6922,0.0208,0.04,0.25,call,5.1918
618,161.8568,148.5326,0.0208,0.04,0.25,call,13.463
619,143.6035,181.5246,0.0208,0.04,0.25,call,0.0
620,286.1637,104.5412,0.0208,0.04,0.25,call,181.7096
621,173.7028,192.7885,0.0208,0.04,0.25,call,0.004
622,107.5844,216.9881,0.0208,0.04,0.25,call,0.0
623,274.2141,244.5074,0.0208,0.04,0.25,call,29.912
624,229.9257,112.277,0.0208,0.04,0.25,call,117.7422
625,121.6708,123.8214,0.0208,0.04,0.25,call,0.928
626,179.9707,237.2826,0.0208,0.04,0.25,call,0.0
627,279.559,134.3942,0.0208,0.04,0.25,call,145.2767
628,258.5245,68.905,0.0208,0.04,0.25,call,189.6769
629,101.8136,275.6917,0.0208,0.04,0.25,call,0.0
630,117.3218,219.136,0.0208,0.04,0.25,call,0.0
631,252.3387,90.7642,0.0208,0.04,0.25,call,161.6501
632,180.0656,107.2215,0.0208,0.04,0.25,call,72.9334
633,198.2125,51.877,0.0208,0.04,0.25,call,146.3787
634,168.9915,84.0367,0.0208,0.04,0.25,call,85.0249
635,69.4534,230.3648,0.0208,0.04,0.25,call,0.0
636,127.7229,294.2104,0.0208,0.04,0.25,call,0.0
637,133.551,50.7572,0.0208,0.04,0.25,call,82.8361
638,296.395,74.0619,0.0208,0.04,0.25,call,222.3948
639,166.7246,295.88,0.0208,0.04,0.25,call,0.0
640,70.0062,242.6814,0.0208,0.04,0.25,call,0.0
641,174.3007,209.2721,0.0208,0.04,0.25,call,0.0
642,186.6963,223.968,0.0208,0.04,0.25,call,0.0
643,173.0526,83.5176,0.0208,0.04,0.25,call,89.6046
644,129.1782,184.3507,0.0208,0.04,0.25,call,0.0
645,278.2189,132.4194,0.0208,0.04,0.25,call,145.9098
646,231.9777,105.3209,0.0208,0.04,0.25,call,126.7446
647,204.5931,155.5862,0.0208,0.04,0.25,call,49.1365
648,106.8628,54.8022,0.0208,0.04,0.25,call,52.1062
649,190.6055,170.2268,0.0208,0.04,0.25,call,20.5219
650,117.0586,76.3318,0.0208,0.04,0.25,call,40.7904
651,63.3063,215.9542,0.0208,0.04,0.25,call,0.0
652,148.7955,80.5417,0.0208,0.04,0.25,call,68.321
653,256.3544,162.7518,0.0208,0.04,0.25,call,93.7382
654,87.7379,163.9434,0.0208,0.04,0.25,call,0.0
655,267.9554,52.0782,0.0208,0.04,0.25,call,215.9206
656,291.7451,98.6111,0.0208,0.04,0.25,call,193.2161
657,252.2468,195.2579,0.0208,0.04,0.25,call,57.1515
658,89.0483,145.1256,0.0208,0.04,0.25,call,0.0
659,297.6347,291.9518,0.0208,0.04,0.25,call,7.8469
660,279.9912,173.7255,0.0208,0.04,0.25,call,106.4104
661,55.5486,113.8134,0.0208,0.04,0.25,call,0.0
662,122.2387,94.9476,0.0208,0.04,0.25,call,27.3702
663,209.0515,211.3439,0.0208,0.04,0.25,call,2.0834
664,134.9362,229.3473,0.0208,0.04,0.25,call,0.0
665,160.117,158.2143,0.0208,0.04,0.25,call,3.4497
666,113.7293,144.9294,0.0208,0.04,0.25,call,0.0
667,222.8664,248.4454,0.0208,0.04,0.25,call,0.0034
668,272.0784,155.8624,0.0208,0.04,0.25,call,116.3458
669,118.155,134.011,0.0208,0.04,0.25,call,0.0003
670,211.419,65.4368,0.0208,0.04,0.25,call,146.0367
671,282.5934,120.3743,0.0208,0.04,0.25,call,162.3194
672,230.1592,198.8927,0.0208,0.04,0.25,call,31.4323
673,81.5144,214.8682,0.0208,0.04,0.25,call,0.0
674,282.2179,103.669,0.0208,0.04,0.25,call,178.6353
675,225.7011,172.9658,0.0208,0.04,0.25,call,52.8794
676,107.3058,255.1002,0.0208,0.04,0.25,call,0.0
677,281.8143,110.3778,0.0208,0.04,0.25,call,171.5284
678,236.3967,87.2654,0.0208,0.04,0.25,call,149.204
679,251.0022,235.9089,0.0208,0.04,0.25,call,15.4347
680,86.4737,79.4882,0.0208,0.04,0.25,call,7.061
681,242.098,225.0729,0.0208,0.04,0.25,call,17.2761
682,90.2887,83.3918,0.0208,0.04,0.25,call,6.9806
683,199.8046,156.2312,0.0208,0.04,0.25,call,43.7035
684,271.4328,203.8576,0.0208,0.04,0.25,call,67.745
685,204.7946,57.3855,0.0208,0.04,0.25,call,147.4569
686,141.1935,140.4693,0.0208,0.04,0.25,call,2.4747
687,248.0479,88.1661,0.0208,0.04,0.25,call,159.9552
688,151.1975,233.213,0.0208,0.04,0.25,call,0.0
689,195.8694,202.0251,0.0208,0.04,0.25,call,0.8113
690,51.8396,248.8866,0.0208,0.04,0.25,call,0.0
691,258.6412,93.9134,0.0208,0.04,0.25,call,164.806
692,289.5478,225.1193,0.0208,0.04,0.25,call,64.6161
693,94.8197,142.2135,0.0208,0.04,0.25,call,0.0
694,151.0647,81.6776,0.0208,0.04,0.25,call,69.4552
695,277.2662,245.4711,0.0208,0.04,0.25,call,32.0004
696,239.2995,265.585,0.0208,0.04,0.25,call,0.0056
697,75.0402,195.4071,0.0208,0.04,0.25,call,0.0
698,213.3684,134.7472,0.0208,0.04,0.25,call,78.7335
699,147.9879,212.1794,0.0208,0.04,0.25,call,0.0
700,191.65,147.5241,0.0208,0.04,0.25,call,44.2488
701,78.7161,54.9242,0.0208,0.04,0.25,call,23.8377
702,167.7605,65.0409,0.0208,0.04,0.25,call,102.7739
703,150.7629,122.2519,0.0208,0.04,0.25,call,28.6128
704,280.1698,139.2577,0.0208,0.04,0.25,call,141.0281
705,126.1504,53.4533,0.0208,0.04,0.25,call,72.7417
706,163.3685,216.5509,0.0208,0.04,0.25,call,0.0
707,68.608,55.1863,0.0208,0.04,0.25,call,13.4676
708,111.4057,215.0228,0.0208,0.04,0.25,call,0.0
709,115.1632,151.7895,0.0208,0.04,0.25,call,0.0
710,169.4382,64.5009,0.0208,0.04,0.25,call,104.991
711,284.139,81.0299,0.0208,0.04,0.25,call,203.1766
712,227.9425,154.6196,0.0208,0.04,0.25,call,73.4516
713,133.4318,229.1891,0.0208,0.04,0.25,call,0.0
714,268.6921,197.2372,0.0208,0.04,0.25,call,71.6191
715,87.8373,128.8907,0.0208,0.04,0.25,call,0.0
716,77.5127,163.1147,0.0208,0.04,0.25,call,0.0
717,81.9678,144.6042,0.0208,0.04,0.25,call,0.0
718,207.6625,50.3921,0.0208,0.04,0.25,call,157.3124
719,262.2943,204.4289,0.0208,0.04,0.25,call,58.0357
720,269.4958,97.7209,0.0208,0.04,0.25,call,171.8563
721,167.4505,69.3429,0.0208,0.04,0.25,call,98.1654
722,123.7737,217.8877,0.0208,0.04,0.25,call,0.0
723,292.5734,278.4661,0.0208,0.04,0.25,call,14.7229
724,169.8794,217.9733,0.0208,0.04,0.25,call,0.0
725,265.5455,260.1956,0.0208,0.04,0.25,call,7.1995
726,138.5631,110.7275,0.0208,0.04,0.25,call,27.9278
727,206.8729,73.3322,0.0208,0.04,0.25,call,133.6018
728,78.1996,230.6993,0.0208,0.04,0.25,call,0.0
729,269.8274,56.8612,0.0208,0.04,0.25,call,213.0136
730,93.7353,246.8468,0.0208,0.04,0.25,call,0.0
731,193.7234,159.9384,0.0208,0.04,0.25,call,33.9182
732,158.2534,291.1745,0.0208,0.04,0.25,call,0.0
733,233.6983,209.8109,0.0208,0.04,0.25,call,24.0652
734,141.6068,74.0459,0.0208,0.04,0.25,call,67.6226
735,240.1108,181.0603,0.0208,0.04,0.25,call,59.2014
736,87.2093,245.8172,0.0208,0.04,0.25,call,0.0
737,155.2571,70.9473,0.0208,0.04,0.25,call,84.369
738,88.877,198.7612,0.0208,0.04,0.25,call,0.0
739,165.4647,100.1017,0.0208,0.04,0.25,call,65.4464
740,255.6036,155.4373,0.0208,0.04,0.25,call,100.2958
741,285.4549,74.9758,0.0208,0.04,0.25,call,210.5416
742,113.4968,185.3585,0.0208,0.04,0.25,call,0.0
743,217.915,83.7387,0.0208,0.04,0.25,call,134.2461
744,99.2751,190.2173,0.0208,0.04,0.25,call,0.0
745,276.9196,238.2848,0.0208,0.04,0.25,call,38.8333
746,144.6288,189.3845,0.0208,0.04,0.25,call,0.0
747,227.6902,152.5304,0.0208,0.04,0.25,call,75.2869
748,256.3821,190.1266,0.0208,0.04,0.25,call,66.4139
749,69.1178,93.6906,0.0208,0.04,0.25,call,0.0
750,255.9416,250.0375,0.0208,0.04,0.25,call,7.4838
751,265.165,116.8721,0.0208,0.04,0.25,call,148.3902
752,248.2066,69.5635,0.0208,0.04,0.25,call,178.701
753,209.9684,247.6331,0.0208,0.04,0.25,call,0.0
754,167.197,187.1621,0.0208,0.04,0.25,call,0.0017
755,229.3375,59.1947,0.0208,0.04,0.25,call,170.1922
756,245.1197,168.9245,0.0208,0.04,0.25,call,76.3358
757,294.9243,89.4713,0.0208,0.04,0.25,call,205.5276
758,110.4468,65.4124,0.0208,0.04,0.25,call,45.0889
759,158.9068,63.2976,0.0208,0.04,0.25,call,95.6619
760,117.1786,263.5857,0.0208,0.04,0.25,call,0.0
761,190.9312,275.5289,0.0208,0.04,0.25,call,0.0
762,121.9517,156.35,0.0208,0.04,0.25,call,0.0
763,267.793,273.5746,0.0208,0.04,0.25,call,1.7316
764,280.8831,245.2777,0.0208,0.04,0.25,call,35.81
765,74.0612,245.8031,0.0208,0.04,0.25,call,0.0
766,107.7521,180.9543,0.0208,0.04,0.25,call,0.0
767,138.9058,222.6524,0.0208,0.04,0.25,call,0.0
768,179.3526,269.2026,0.0208,0.04,0.25,call,0.0
769,129.0587,119.7028,0.0208,0.04,0.25,call,9.4839
770,95.6436,98.2772,0.0208,0.04,0.25,call,0.475
771,227.6444,252.3896,0.0208,0.04,0.25,call,0.0058
772,75.6559,54.4753,0.0208,0.04,0.25,call,21.2259
773,155.1707,261.0045,0.0208,0.04,0.25,call,0.0
774,85.6947,181.3225,0.0208,0.04,0.25,call,0.0
775,114.1011,238.1474,0.0208,0.04,0.25,call,0.0
776,144.8778,298.5503,0.0208,0.04,0.25,call,0.0
777,225.4304,245.5543,0.0208,0.04,0.25,call,0.0271
778,93.4381,86.7616,0.0208,0.04,0.25,call,6.7711
779,194.589,206.3988,0.0208,0.04,0.25,call,0.1642
780,98.2701,126.7092,0.0208,0.04,0.25,call,0.0
781,55.6321,168.9466,0.0208,0.04,0.25,call,0.0
782,101.9616,156.8332,0.0208,0.04,0.25,call,0.0
783,144.2142,96.4969,0.0208,0.04,0.25,call,47.7977
784,191.7203,166.0056,0.0208,0.04,0.25,call,25.853
785,192.3774,253.7401,0.0208,0.04,0.25,call,0.0
786,209.9196,130.6928,0.0208,0.04,0.25,call,79.3357
787,275.5458,285.6912,0.0208,0.04,0.25,call,0.8774
788,86.6316,141.4437,0.0208,0.04,0.25,call,0.0
789,171.0648,168.0876,0.0208,0.04,0.25,call,4.3088
790,103.6172,50.2017,0.0208,0.04,0.25,call,53.4573
791,233.897,150.2863,0.0208,0.04,0.25,call,83.7359
792,251.6131,280.6298,0.0208,0.04,0.25,call,0.0036
793,214.7243,223.5009,0.0208,0.04,0.25,call,0.5561
794,223.8551,295.2568,0.0208,0.04,0.25,call,0.0
795,121.0781,259.0562,0.0208,0.04,0.25,call,0.0
796,220.2898,261.2143,0.0208,0.04,0.25,call,0.0
797,135.547,235.9517,0.0208,0.04,0.25,call,0.0
798,223.2697,154.3197,0.0208,0.04,0.25,call,69.0785
799,257.7881,105.7306,0.0208,0.04,0.25,call,152.1456
800,296.6493,123.8972,0.0208,0.04,0.25,call,172.8554
801,225.8479,141.4014,0.0208,0.04,0.25,call,84.5643
802,200.5894,212.7945,0.0208,0.04,0.25,call,0.1676
803,76.2824,287.3515,0.0208,0.04,0.25,call,0.0
804,213.202,85.5862,0.0208,0.04,0.25,call,127.6871
805,294.5437,137.6821,0.0208,0.04,0.25,call,156.9763
806,245.9768,97.6156,0.0208,0.04,0.25,call,148.4425
807,282.0873,118.9963,0.0208,0.04,0.25,call,163.1901
808,174.292,267.4519,0.0208,0.04,0.25,call,0.0
809,50.9605,158.3069,0.0208,0.04,0.25,call,0.0
810,100.3585,294.3444,0.0208,0.04,0.25,call,0.0
811,183.16,187.2461,0.0208,0.04,0.25,call,1.1481
812,288.8633,297.4365,0.0208,0.04,0.25,call,1.2992
813,118.2928,263.5568,0.0208,0.04,0.25,call,0.0
814,174.8359,285.0504,0.0208,0.04,0.25,call,0.0
815,182.3509,253.675,0.0208,0.04,0.25,call,0.0
816,156.7225,282.4336,0.0208,0.04,0.25,call,0.0
817,251.5259,163.862,0.0208,0.04,0.25,call,87.8003
818,56.0211,62.0864,0.0208,0.04,0.25,call,0.0015
819,254.0617,78.436,0.0208,0.04,0.25,call,175.6911
820,210.2005,201.3694,0.0208,0.04,0.25,call,9.4045
821,66.4171,143.0624,0.0208,0.04,0.25,call,0.0
822,136.6725,246.5518,0.0208,0.04,0.25,call,0.0
823,268.3518,122.4343,0.0208,0.04,0.25,call,146.0195
824,160.5043,54.7537,0.0208,0.04,0.25,call,105.7962
825,78.2737,225.5495,0.0208,0.04,0.25,call,0.0
826,268.015,169.7106,0.0208,0.04,0.25,call,98.4457
827,114.7939,253.1659,0.0208,0.04,0.25,call,0.0
828,91.6382,90.0494,0.0208,0.04,0.25,call,2.304
829,102.3344,270.8604,0.0208,0.04,0.25,call,0.0
830,254.1137,144.5612,0.0208,0.04,0.25,call,109.6729
831,285.9674,243.9626,0.0208,0.04,0.25,call,42.208
832,151.2507,147.8054,0.0208,0.04,0.25,call,4.3901
833,147.683,144.2351,0.0208,0.04,0.25,call,4.3488
834,254.1754,162.7224,0.0208,0.04,0.25,call,91.5885
835,210.4737,117.9802,0.0208,0.04,0.25,call,92.5918
836,245.7108,246.5888,0.0208,0.04,0.25,call,3.2157
837,131.4446,227.7006,0.0208,0.04,0.25,call,0.0
838,56.248,220.9947,0.0208,0.04,0.25,call,0.0
839,115.9614,116.0016,0.0208,0.04,0.25,call,1.6972
840,110.8005,114.6863,0.0208,0.04,0.25,call,0.3848
841,284.4518,100.3699,0.0208,0.04,0.25,call,184.1656
842,288.9285,108.8398,0.0208,0.04,0.25,call,180.1794
843,172.499,178.7458,0.0208,0.04,0.25,call,0.5661
844,275.0439,218.1784,0.0208,0.04,0.25,call,57.0472
845,259.3476,240.0258,0.0208,0.04,0.25,call,19.5698
846,134.2058,240.9359,0.0208,0.04,0.25,call,0.0
847,191.7026,254.758,0.0208,0.04,0.25,call,0.0
848,202.2044,223.3501,0.0208,0.04,0.25,call,0.0073
849,66.5548,152.0837,0.0208,0.04,0.25,call,0.0
850,151.6818,248.9982,0.0208,0.04,0.25,call,0.0
851,222.7829,205.4967,0.0208,0.04,0.25,call,17.489
852,246.3523,80.5743,0.0208,0.04,0.25,call,165.8451
853,291.0479,183.3008,0.0208,0.04,0.25,call,107.8998
854,277.2922,158.7459,0.0208,0.04,0.25,call,118.6785
855,266.5261,152.8921,0.0208,0.04,0.25,call,113.7614
856,198.9605,187.1118,0.0208,0.04,0.25,call,12.1244
857,170.9956,246.1626,0.0208,0.04,0.25,call,0.0
858,251.2209,67.5357,0.0208,0.04,0.25,call,183.7415
859,274.5468,73.9784,0.0208,0.04,0.25,call,200.6301
860,227.0895,294.4722,0.0208,0.04,0.25,call,0.0
861,296.5135,299.1578,0.0208,0.04,0.25,call,3.194
862,282.7043,56.1791,0.0208,0.04,0.25,call,226.5721
863,229.7598,131.1878,0.0208,0.04,0.25,call,98.6813
864,228.2656,170.1078,0.0208,0.04,0.25,call,58.2995
865,268.6532,289.1723,0.0208,0.04,0.25,call,0.0816
866,214.7606,222.5737,0.0208,0.04,0.25,call,0.699
867,173.1523,80.7787,0.0208,0.04,0.25,call,92.4408
868,164.9866,241.8038,0.0208,0.04,0.25,call,0.0
869,92.1897,154.3597,0.0208,0.04,0.25,call,0.0
870,148.4305,121.623,0.0208,0.04,0.25,call,26.9088
871,124.9781,101.5969,0.0208,0.04,0.25,call,23.4659
872,127.2289,154.567,0.0208,0.04,0.25,call,0.0
873,267.2303,86.0686,0.0208,0.04,0.25,call,181.2334
874,148.4844,53.8096,0.0208,0.04,0.25,call,94.7197
875,293.2901,293.4939,0.0208,0.04,0.25,call,4.2419
876,83.8325,249.7952,0.0208,0.04,0.25,call,0.0
877,168.161,189.5532,0.0208,0.04,0.25,call,0.0008
878,191.3596,270.845,0.0208,0.04,0.25,call,0.0
879,175.5698,98.5488,0.0208,0.04,0.25,call,77.1031
880,210.0653,185.605,0.0208,0.04,0.25,call,24.6154
881,63.7168,194.4868,0.0208,0.04,0.25,call,0.0
882,94.3547,90.1182,0.0208,0.04,0.25,call,4.4642
883,57.5521,57.2646,0.0208,0.04,0.25,call,1.0045
884,165.9275,198.3034,0.0208,0.04,0.25,call,0.0
885,243.3535,141.1363,0.0208,0.04,0.25,call,102.3348
886,115.3028,51.0167,0.0208,0.04,0.25,call,64.3286
